1.0475489985411466, 16.91232577630467
2.066456269750016, 26.65237191399727
2.9947940057403195, 34.07335944747736
4.013701276949188, 40.79862939969369
5.009966164353418, 45.900558328961246
6.0288734355622875, 50.538675537386304
7.047780706771157, 54.01726344370509
7.998760826566102, 57.495851350023884
9.01766809777497, 60.046815814657656
10.013932985179197, 62.82968613971269
11.010197872583428, 65.38065060434647
12.029105143792297, 67.46780334813775
12.980085263587242, 69.55495609192903
13.99899253479611, 71.41020297529904
14.995257422200337, 73.03354399824781
16.01416469340921, 74.65688502119659
17.03307196461808, 76.28022604414535
17.961409700608385, 77.90356706709412
19.002959355621893, 78.83119050877913
