1.024906614736505, 24.101407449363492
2.0438138859453745, 35.46479461000487
2.9947940057403195, 44.97293488727624
4.013701276949188, 52.16201656033507
5.009966164353418, 57.03203962918138
6.0288734355622875, 61.20634511676393
7.047780706771157, 65.61255646476772
7.976118442761459, 69.09114437108651
8.995025713970328, 71.6421088357203
10.013932985179197, 74.19307330035407
11.010197872583428, 76.28022604414535
12.029105143792297, 78.59928464835787
12.980085263587242, 80.4545315317279
13.99899253479611, 82.77359013594042
14.995257422200337, 83.93311943804669
16.01416469340921, 85.55646046099545
17.03307196461808, 87.17980148394422
17.961409700608385, 88.57123664647173
19.002959355621893, 89.49886008815675
